Sentences	label
５月１２日１４时３１分，我匆匆出了家门，因为急着赶上班时间。	2
于是，情感，犹如紧绷的琴弦，挣脱往日的束缚四分五裂，弦儿在空中乱舞，我知道，那就是我的思念。	1
我像拨节的秧苗一样在关爱中一天天长大，知识也在一点点积累。	0
每当回忆袭来的时候，我就像一个游魂，找不到自已身体。	2
难道里面有轮子？	3
据姑姑说，老姥弥留期间还念叨着丈夫的名字，但是，惊喜没有降临，直到老人家走完人生之路。	1
墓碑也是后人替他立的吧？	1
年前的时候，女儿刚学英语，“ｏｎｅ，ｔｗｏ，ｔｈｒｅｅ，ｆｏｕｒ”。	5
我给你比个例子吧，我说的无我之境就是当我的比分领先时我把你想成我，我就可以乘胜追击；当你领先时我忘记了我和你之间的差距，就不会紧张，可以轻轻松松地打。	0
我依旧行走。	5
却哭不出来，因为所有的泪水已经淹没在了肚子里；我想说。	1
”他响亮地回答。	0
生活变得越机械，越纯粹，过往便会越清晰，越缠绵。	1
在女人眼里，是看不起她的！	5
佳士得公司近日宣布，明年２月在法国巴黎举行的“伊夫·圣罗兰与皮埃尔·贝杰珍藏”专场拍卖会上，将首次出现两位艺术家所收藏的鼠首和兔首的身影。	5
当然了，你要说，妈的，我就喜欢读名著，我读了以后，牙好胃口就好，身体倍棒，吃嘛嘛香，腰不酸了，腿不疼了，走路也有劲了！	4
拐角处，有五床破烂不堪的被褥铺在地上，里面露着黑色的棉花。	1
到医院看过后还是痛。	5
我哀，辗转中能否如你般淡薄？	1
我想如果他连对我最起码的尊重都没有，是没有任何资格来谈爱我的，只是把我当做他生命中的一个猎物，很不幸的是，我是第一个而已！	1
其实，那里关着的只是一些荒芜的风景罢了。	2
下课去运动，忙三火四地换衣服，整装之后发现没带运动卡。	2
早上起来，我上街买好菜，嘱咐婆婆说我要去玩了。	0
在适当的场合、和适当的人、有适当的心情，喝酒不醉，这个时候，酒绝对是个好东西，健康是个无所谓的东西。	0
”我知道她说这些话的意思，却只想逃避，至少现在不。	2
每到年末，圣诞，元旦……各种节日便纷纷在门外等候，公司的任务也开始加重，感觉每一天都好像排得好满，回家时人已经疲惫不堪……	2
空荡荡的，就这样感悟着生活。	1
即使元旦要过，烟花要放，节目要搞，但少了激情和感动；即使年要忙，饺子要吃，年会要拜，可全然没了兴致。	2
生活不会因为想念而改变，就好像一座寂寞的城，不会因为太过孤单而变得繁华。	1
于是，我很伤心。	1
我找遍了所有的地方，却始终没有你的踪迹。	2
往前走吧，顶风看不清路，也到不了公社。	2
从什么时候我开始怀疑自己，只要看到稍微好一点的女孩，想去追求时，我便开始自卑，总怕别人会看不起我，或者只是跟我玩玩。	2
表妹说我爸爸从杭州回来了，就是她来郑州那天爸爸回来的。	5
在飞机上我根本就没醒来过，睡得头胀胀的，一下飞机就被寒冷的空气刺激醒了。	2
仔细想来，这话很有道理，不同的时代，肯定有不同的爱情。	2
在地震一开始的时候，捐过一笔钱，但是那个时候还在出差，没能及时了解情况。	1
心越发的荒凉，几天前就想写点什么表达自已的心情。	1
后来听说她第一年就和老五分手了，和一个工人结了婚。	5
在出租车上，我和研究生聊起这个话题。	5
　以往每到情人节，我就张罗着给你买玫瑰花，你反对说，不要搞那些花架子，都老夫老妻了，不是情人。	1
有妻子，有丈夫，有孩子，有父母，还有配偶者的双亲，解雇了５１人，至少会影响２００人以上的幸福生活啊！	1
你说，情感需要呵护，我却不以为然。	4
我的精神全倾注于儿子传来的声音，在覆盖大地的鞭炮声中享受祝福，和儿子一起感受国内春节庆贺的气氛。	0
“巴黎中华文学社”财力有限，要把每分钱都用在出版杂志的刀口上，因此，这些年很少搞宴会等吃喝的纪念活动。	5
在休息的过程中，会有很长一段时间，人们往往走不出戏的围城，终日沉迷于角色的氛围中，很难正常的和妻子进行感情上的交流。	2
操场、红棉树下，把《活着》缓缓合上。	5
现在楼道门加了电子锁，地下人防工事也成了出租屋。	5
不知黑夜里的它，有没有和我一样的梦境。	2
仔细端详，有几许憔悴，苍老，或许还有些疲倦。	2
经过这两个环节，使人无由的悲愤：当中国学生该展现出理想和精神的崇高的时候，他们要追逐金钱和权力；当中国学生该立足实际，脚踏实地解决问题的时候，他们又吟诗弄赋，在实际问题的外围不着边际地轻轻飘浮。	4
各地最近响应国务院号召，兴起了精简会议之风。	0
然后开始走神。	2
可我却早早的涉足了张着血盆大口的社会生活。	2
有如一条河，从寂寞流向忧伤。	2
你的一声声长叹，让我心碎。	1
行人，依旧匆匆。	2
在３日举行的教育部新闻通气会上，国家语委副主任、教育部语言文字应用管理司司长王登峰昨天透露，我国将推出针对大中小学的学生汉字书写等级标准，规范汉字书写。	5
大声的说话，抱怨。	4
不料高委员的举动却受到同为市政协委员的民建副主委赵同顺的反对：“我想，财政收入还不到开不起会的地步吧？	4
我搬了个凳子在旁边看，和大伙聊天，一旦有人上个厕所或者接个电话，我就会雄赳赳气昂昂的上桌替打，当然，输他们的钱。	0
因为它的脆弱，使之也容易破碎，切勿等到破碎后空悲切，追悔莫及已无奈人去楼空。	2
而解禁的理由，无非就是为了保持传统节日的年味儿，但却有点啼笑皆非，说明我们办事情总是爱瞻前顾后，犹豫不定，没个长性。	2
黑暗里，我看到自己晶莹的泪滴已经积聚成河，从心中流淌而过，无遮无拦，无有尽头。	1
仔细了解了事情的来龙去脉，本想为北川县政府这一举动做出正面解释，但最终还是寒心压倒了一切。	1
这一切并非巧合，我甚至怀疑是一种必然。	2
巷子中，每天都会看到他的身影。	5
某些好事之徒把“官场清单”晒来晒去，吓着了公仆，人家不敢明目张胆消费了，谁来爱国啊？	2
莫言笑道；“你瞧，这不又多了一位仙人吗？	0
一头青丝，平日却是疏于打理的，一个头圈把头发在颈后绾起来，日日如此。	1
茫茫食海中，谁和嘌呤关系密切，谁和嘌呤关系一般，谁家没收藏嘌呤，还确实不那么容易看得清呢。	2
情绪一直很不稳定，绝大部分是很低落，带着点淡淡的伤感和自卑．．．．．．	1
我住的单位宿舍是一个大院，于是所有人都在院子的空地上盖防震棚，有的人也为争一棵大树作支撑而发生争吵。	4
没有任何的特殊化，不管你是什么车辆，法律上都没有规定说哪一种车辆或者哪一类人可以违反交通规则。	0
另外一个女孩子，也是我住在河南岸，天天早上跑去滨江公园晨炼，遇到的一个女孩子。	5
尽管其间服务员几次调高麦克风的音量，但沸腾的人声依然一浪高过一浪。	4
落花，留恋着叶子不肯离去，在风中追逐着曾经的绚烂。	1
我看到昨日的灰尘落满暗红色的地板，那些细碎的颗粒在阳光下乱舞。	2
百无聊赖，突然想起，年，正一步一步走近。	3
我不知道我是否还有资格叫你哥，暂且让我借用曾经属于我的权利在心里默默地喊你一声，哥。	2
但立足２００８年的时代背景，美国老太太肯定牛不起来了，不定在哪躲债或被债主逼急了直接跳楼也未可知。	2
曾经的抱怨在风雨过后转化为一种动力。	0
当然现今从事这个职业，似乎很难与“自由”“轻松”这样的词汇联系起来。	2
内心的欲求和现实的要求常常发生冲突，能够平衡很不容易。	2
也许，人家会在心里想“这个人脑子又问题，白白扔了一元钱”，也许有人在想“这个人心眼倒是挺好的”，也许有人会想“哼，这个人臭显摆，出风头呗”，可是可是，呵呵，不管人家怎么想，我不就少了一元钱吗？	0
也是这一天品硕目睹了一次家庭暴力中，母亲失手用婚纱的利剪扎在父亲的颈动脉上．．．．．．	2
通过他的悲剧，我更深刻地体味到胡总书记说的不折腾有多重要了。	1
他无法平衡，在这皎洁的月光下，有她熟悉的身影和气息。	2
看着同学的家属围着茶几吃吃喝喝，作协的朋友甚觉凄凉。	1
女人为此感觉：他发起神经来，比女人还女人。	2
门开了，进来一个１７／８岁左右的小护士给我上吊针。	5
母亲惊奇地发现每次见到他时，他总是面带笑容，始终保持着一副乐呵呵的样子。	0
低下头，却看不穿如水的思念，绵长，无绝期。	2
同时一位少女走上前面的主席台，钢琴演奏《梁祝》。	5
我只有认输也只能认输，因为我已别无选择，因为它已经注定了我们要走的了路。	2
经过几番回合，一个列出价为６５万的房子，最后被我们以５７万拿下。	0
不要相信那些爱情小说，因为我们生活在现实中，而不是童话里，没有谁会等谁一辈子。	2
